case,family,strategy,n,m,optimum_size,reference_type,candidate_size,valid,ratio_to_optimum,seconds,error,min_valid_candidate_size,attains_min_valid_candidate,attains_optimum
bipartite_084,random_bipartite,reverse_delete_reverse,11,7,6,exact_exhaustive,7,True,1.1666666666666667,4.290003562346101e-05,,6,False,False
bipartite_084,random_bipartite,reverse_delete_high_degree,11,7,6,exact_exhaustive,7,True,1.1666666666666667,4.160002572461963e-05,,6,False,False
bipartite_084,random_bipartite,reverse_delete_low_degree,11,7,6,exact_exhaustive,6,True,1.0,4.4599990360438824e-05,,6,True,True
bipartite_084,random_bipartite,lifted_tscc_baker,11,7,6,exact_exhaustive,6,True,1.0,0.0001354999840259552,,6,True,True
bipartite_085,random_bipartite,closed_degree,8,3,6,exact_exhaustive,6,True,1.0,4.8799964133650064e-05,,6,True,True
bipartite_085,random_bipartite,low_degree_witness,8,3,6,exact_exhaustive,6,True,1.0,5.640002200379968e-05,,6,True,True
bipartite_085,random_bipartite,medium_degree_witness,8,3,6,exact_exhaustive,6,True,1.0,3.5400036722421646e-05,,6,True,True
bipartite_085,random_bipartite,order_ownership_late,8,3,6,exact_exhaustive,4,False,,4.310003714635968e-05,,6,False,False
bipartite_085,random_bipartite,order_ownership_early,8,3,6,exact_exhaustive,4,False,,8.379999781027436e-05,,6,False,False
bipartite_085,random_bipartite,seed_and_complete,8,3,6,exact_exhaustive,6,True,1.0,6.559997564181685e-05,,6,True,True
bipartite_085,random_bipartite,salvador_auxiliary,8,3,6,exact_exhaustive,6,True,1.0,0.0006273000035434961,,6,True,True
bipartite_085,random_bipartite,reverse_delete_input,8,3,6,exact_exhaustive,6,True,1.0,3.519997699186206e-05,,6,True,True
bipartite_085,random_bipartite,reverse_delete_reverse,8,3,6,exact_exhaustive,6,True,1.0,3.220001235604286e-05,,6,True,True
bipartite_085,random_bipartite,reverse_delete_high_degree,8,3,6,exact_exhaustive,6,True,1.0,4.040001658722758e-05,,6,True,True
bipartite_085,random_bipartite,reverse_delete_low_degree,8,3,6,exact_exhaustive,6,True,1.0,4.680000711232424e-05,,6,True,True
bipartite_085,random_bipartite,lifted_tscc_baker,8,3,6,exact_exhaustive,6,True,1.0,0.00015360000543296337,,6,True,True
bipartite_086,random_bipartite,closed_degree,9,8,4,exact_exhaustive,4,True,1.0,4.579999949783087e-05,,4,True,True
bipartite_086,random_bipartite,low_degree_witness,9,8,4,exact_exhaustive,4,True,1.0,4.3899985030293465e-05,,4,True,True
bipartite_086,random_bipartite,medium_degree_witness,9,8,4,exact_exhaustive,4,True,1.0,6.250001024454832e-05,,4,True,True
bipartite_086,random_bipartite,order_ownership_late,9,8,4,exact_exhaustive,4,True,1.0,4.579999949783087e-05,,4,True,True
bipartite_086,random_bipartite,order_ownership_early,9,8,4,exact_exhaustive,4,True,1.0,4.079996142536402e-05,,4,True,True
bipartite_086,random_bipartite,seed_and_complete,9,8,4,exact_exhaustive,4,True,1.0,0.0002455000067129731,,4,True,True
bipartite_086,random_bipartite,salvador_auxiliary,9,8,4,exact_exhaustive,4,True,1.0,0.00046060001477599144,,4,True,True
bipartite_086,random_bipartite,reverse_delete_input,9,8,4,exact_exhaustive,5,True,1.25,2.829998265951872e-05,,4,False,False
bipartite_086,random_bipartite,reverse_delete_reverse,9,8,4,exact_exhaustive,5,True,1.25,2.7999980375170708e-05,,4,False,False
bipartite_086,random_bipartite,reverse_delete_high_degree,9,8,4,exact_exhaustive,5,True,1.25,3.4599972423166037e-05,,4,False,False
bipartite_086,random_bipartite,reverse_delete_low_degree,9,8,4,exact_exhaustive,4,True,1.0,5.139998393133283e-05,,4,True,True
bipartite_086,random_bipartite,lifted_tscc_baker,9,8,4,exact_exhaustive,4,True,1.0,0.00011609995272010565,,4,True,True
bipartite_087,random_bipartite,closed_degree,10,9,3,exact_exhaustive,3,True,1.0,2.929999027401209e-05,,3,True,True
bipartite_087,random_bipartite,low_degree_witness,10,9,3,exact_exhaustive,3,True,1.0,3.17999511025846e-05,,3,True,True
bipartite_087,random_bipartite,medium_degree_witness,10,9,3,exact_exhaustive,3,True,1.0,4.7900015488266945e-05,,3,True,True
bipartite_087,random_bipartite,order_ownership_late,10,9,3,exact_exhaustive,3,True,1.0,3.8300000596791506e-05,,3,True,True
bipartite_087,random_bipartite,order_ownership_early,10,9,3,exact_exhaustive,3,True,1.0,3.409996861591935e-05,,3,True,True
bipartite_087,random_bipartite,seed_and_complete,10,9,3,exact_exhaustive,3,True,1.0,0.0002998000127263367,,3,True,True
bipartite_087,random_bipartite,salvador_auxiliary,10,9,3,exact_exhaustive,3,True,1.0,0.0004903000080958009,,3,True,True
bipartite_087,random_bipartite,reverse_delete_input,10,9,3,exact_exhaustive,5,True,1.6666666666666667,3.250001464039087e-05,,3,False,False
bipartite_087,random_bipartite,reverse_delete_reverse,10,9,3,exact_exhaustive,5,True,1.6666666666666667,3.219995414838195e-05,,3,False,False
bipartite_087,random_bipartite,reverse_delete_high_degree,10,9,3,exact_exhaustive,6,True,2.0,3.9700011257082224e-05,,3,False,False
bipartite_087,random_bipartite,reverse_delete_low_degree,10,9,3,exact_exhaustive,3,True,1.0,3.559998003765941e-05,,3,True,True
bipartite_087,random_bipartite,lifted_tscc_baker,10,9,3,exact_exhaustive,3,True,1.0,0.00010979996295645833,,3,True,True
bipartite_088,random_bipartite,closed_degree,11,13,5,exact_exhaustive,5,True,1.0,0.00010570004815235734,,5,True,True
bipartite_088,random_bipartite,low_degree_witness,11,13,5,exact_exhaustive,5,True,1.0,0.00020519999088719487,,5,True,True
bipartite_088,random_bipartite,medium_degree_witness,11,13,5,exact_exhaustive,5,True,1.0,0.00010320002911612391,,5,True,True
bipartite_088,random_bipartite,order_ownership_late,11,13,5,exact_exhaustive,5,True,1.0,8.710002293810248e-05,,5,True,True
bipartite_088,random_bipartite,order_ownership_early,11,13,5,exact_exhaustive,5,True,1.0,0.00025640003150328994,,5,True,True
bipartite_088,random_bipartite,seed_and_complete,11,13,5,exact_exhaustive,5,True,1.0,0.0012922000023536384,,5,True,True
bipartite_088,random_bipartite,salvador_auxiliary,11,13,5,exact_exhaustive,5,True,1.0,0.002008099982049316,,5,True,True
bipartite_088,random_bipartite,reverse_delete_input,11,13,5,exact_exhaustive,6,True,1.2,4.320003790780902e-05,,5,False,False
bipartite_088,random_bipartite,reverse_delete_reverse,11,13,5,exact_exhaustive,6,True,1.2,4.12999652326107e-05,,5,False,False
bipartite_088,random_bipartite,reverse_delete_high_degree,11,13,5,exact_exhaustive,5,True,1.0,4.800001624971628e-05,,5,True,True
bipartite_088,random_bipartite,reverse_delete_low_degree,11,13,5,exact_exhaustive,5,True,1.0,5.189998773857951e-05,,5,True,True
bipartite_088,random_bipartite,lifted_tscc_baker,11,13,5,exact_exhaustive,5,True,1.0,0.0002408000291325152,,5,True,True
bipartite_089,random_bipartite,closed_degree,12,13,5,exact_exhaustive,5,True,1.0,4.8900023102760315e-05,,5,True,True
bipartite_089,random_bipartite,low_degree_witness,12,13,5,exact_exhaustive,5,True,1.0,4.299997817724943e-05,,5,True,True
bipartite_089,random_bipartite,medium_degree_witness,12,13,5,exact_exhaustive,5,True,1.0,4.579999949783087e-05,,5,True,True
bipartite_089,random_bipartite,order_ownership_late,12,13,5,exact_exhaustive,5,True,1.0,5.830003647133708e-05,,5,True,True
bipartite_089,random_bipartite,order_ownership_early,12,13,5,exact_exhaustive,5,True,1.0,5.7100027333945036e-05,,5,True,True
bipartite_089,random_bipartite,seed_and_complete,12,13,5,exact_exhaustive,5,True,1.0,0.0005006000283174217,,5,True,True
bipartite_089,random_bipartite,salvador_auxiliary,12,13,5,exact_exhaustive,5,True,1.0,0.0006751999608241022,,5,True,True
bipartite_089,random_bipartite,reverse_delete_input,12,13,5,exact_exhaustive,6,True,1.2,3.659998765215278e-05,,5,False,False
bipartite_089,random_bipartite,reverse_delete_reverse,12,13,5,exact_exhaustive,7,True,1.4,3.730005118995905e-05,,5,False,False
bipartite_089,random_bipartite,reverse_delete_high_degree,12,13,5,exact_exhaustive,6,True,1.2,4.3599982745945454e-05,,5,False,False
bipartite_089,random_bipartite,reverse_delete_low_degree,12,13,5,exact_exhaustive,5,True,1.0,6.009999196976423e-05,,5,True,True
bipartite_089,random_bipartite,lifted_tscc_baker,12,13,5,exact_exhaustive,5,True,1.0,0.00018830003682523966,,5,True,True
bipartite_090,random_bipartite,closed_degree,9,6,4,exact_exhaustive,4,True,1.0,5.4100004490464926e-05,,4,True,True
bipartite_090,random_bipartite,low_degree_witness,9,6,4,exact_exhaustive,4,True,1.0,3.360002301633358e-05,,4,True,True
bipartite_090,random_bipartite,medium_degree_witness,9,6,4,exact_exhaustive,4,True,1.0,3.350002225488424e-05,,4,True,True
bipartite_090,random_bipartite,order_ownership_late,9,6,4,exact_exhaustive,5,True,1.25,4.020001506432891e-05,,4,False,False
bipartite_090,random_bipartite,order_ownership_early,9,6,4,exact_exhaustive,5,True,1.25,3.3999967854470015e-05,,4,False,False
bipartite_090,random_bipartite,seed_and_complete,9,6,4,exact_exhaustive,4,True,1.0,3.44999716617167e-05,,4,True,True
bipartite_090,random_bipartite,salvador_auxiliary,9,6,4,exact_exhaustive,4,True,1.0,0.00048129999777302146,,4,True,True
bipartite_090,random_bipartite,reverse_delete_input,9,6,4,exact_exhaustive,6,True,1.5,2.95999925583601e-05,,4,False,False
bipartite_090,random_bipartite,reverse_delete_reverse,9,6,4,exact_exhaustive,5,True,1.25,2.759997732937336e-05,,4,False,False
bipartite_090,random_bipartite,reverse_delete_high_degree,9,6,4,exact_exhaustive,6,True,1.5,3.2999960239976645e-05,,4,False,False
bipartite_090,random_bipartite,reverse_delete_low_degree,9,6,4,exact_exhaustive,4,True,1.0,2.95999925583601e-05,,4,True,True
bipartite_090,random_bipartite,lifted_tscc_baker,9,6,4,exact_exhaustive,4,True,1.0,0.00010649999603629112,,4,True,True
bipartite_091,random_bipartite,closed_degree,10,5,6,exact_exhaustive,6,True,1.0,3.2999960239976645e-05,,6,True,True
bipartite_091,random_bipartite,low_degree_witness,10,5,6,exact_exhaustive,6,True,1.0,3.190001007169485e-05,,6,True,True
bipartite_091,random_bipartite,medium_degree_witness,10,5,6,exact_exhaustive,6,True,1.0,3.220001235604286e-05,,6,True,True
bipartite_091,random_bipartite,order_ownership_late,10,5,6,exact_exhaustive,6,True,1.0,3.450002986937761e-05,,6,True,True
bipartite_091,random_bipartite,order_ownership_early,10,5,6,exact_exhaustive,6,True,1.0,3.23000131174922e-05,,6,True,True
bipartite_091,random_bipartite,seed_and_complete,10,5,6,exact_exhaustive,6,True,1.0,0.00024009996559470892,,6,True,True
bipartite_091,random_bipartite,salvador_auxiliary,10,5,6,exact_exhaustive,6,True,1.0,0.0003573999856598675,,6,True,True
bipartite_091,random_bipartite,reverse_delete_input,10,5,6,exact_exhaustive,7,True,1.1666666666666667,2.8399983420968056e-05,,6,False,False
bipartite_091,random_bipartite,reverse_delete_reverse,10,5,6,exact_exhaustive,6,True,1.0,2.6099965907633305e-05,,6,True,True
bipartite_091,random_bipartite,reverse_delete_high_degree,10,5,6,exact_exhaustive,7,True,1.1666666666666667,3.1999952625483274e-05,,6,False,False
bipartite_091,random_bipartite,reverse_delete_low_degree,10,5,6,exact_exhaustive,6,True,1.0,3.4299970138818026e-05,,6,True,True
bipartite_091,random_bipartite,lifted_tscc_baker,10,5,6,exact_exhaustive,6,True,1.0,9.809999028220773e-05,,6,True,True
bipartite_092,random_bipartite,closed_degree,11,7,6,exact_exhaustive,6,True,1.0,5.490001058205962e-05,,6,True,True
bipartite_092,random_bipartite,low_degree_witness,11,7,6,exact_exhaustive,6,True,1.0,4.0899962186813354e-05,,6,True,True
bipartite_092,random_bipartite,medium_degree_witness,11,7,6,exact_exhaustive,6,True,1.0,4.20999713242054e-05,,6,True,True
bipartite_092,random_bipartite,order_ownership_late,11,7,6,exact_exhaustive,6,True,1.0,4.569999873638153e-05,,6,True,True
bipartite_092,random_bipartite,order_ownership_early,11,7,6,exact_exhaustive,6,True,1.0,5.740002961829305e-05,,6,True,True
bipartite_092,random_bipartite,seed_and_complete,11,7,6,exact_exhaustive,6,True,1.0,0.00042529997881501913,,6,True,True
bipartite_092,random_bipartite,salvador_auxiliary,11,7,6,exact_exhaustive,6,True,1.0,0.00048559997230768204,,6,True,True
bipartite_092,random_bipartite,reverse_delete_input,11,7,6,exact_exhaustive,6,True,1.0,3.3599964808672667e-05,,6,True,True
bipartite_092,random_bipartite,reverse_delete_reverse,11,7,6,exact_exhaustive,6,True,1.0,3.2699957955628633e-05,,6,True,True
bipartite_092,random_bipartite,reverse_delete_high_degree,11,7,6,exact_exhaustive,6,True,1.0,3.9300008211284876e-05,,6,True,True
bipartite_092,random_bipartite,reverse_delete_low_degree,11,7,6,exact_exhaustive,6,True,1.0,4.0599959902465343e-05,,6,True,True
bipartite_092,random_bipartite,lifted_tscc_baker,11,7,6,exact_exhaustive,6,True,1.0,0.00012509996304288507,,6,True,True
bipartite_093,random_bipartite,closed_degree,12,15,4,exact_exhaustive,4,True,1.0,0.00011039996752515435,,4,True,True
bipartite_093,random_bipartite,low_degree_witness,12,15,4,exact_exhaustive,5,True,1.25,9.350001346319914e-05,,4,False,False
bipartite_093,random_bipartite,medium_degree_witness,12,15,4,exact_exhaustive,5,True,1.25,9.210000280290842e-05,,4,False,False
bipartite_093,random_bipartite,order_ownership_late,12,15,4,exact_exhaustive,4,True,1.0,9.779998799785972e-05,,4,True,True
bipartite_093,random_bipartite,order_ownership_early,12,15,4,exact_exhaustive,4,True,1.0,9.889999637380242e-05,,4,True,True
bipartite_093,random_bipartite,seed_and_complete,12,15,4,exact_exhaustive,4,True,1.0,0.0009668000275269151,,4,True,True
bipartite_093,random_bipartite,salvador_auxiliary,12,15,4,exact_exhaustive,4,True,1.0,0.0012106000212952495,,4,True,True
bipartite_093,random_bipartite,reverse_delete_input,12,15,4,exact_exhaustive,6,True,1.5,6.250001024454832e-05,,4,False,False
bipartite_093,random_bipartite,reverse_delete_reverse,12,15,4,exact_exhaustive,6,True,1.5,6.259995279833674e-05,,4,False,False
bipartite_093,random_bipartite,reverse_delete_high_degree,12,15,4,exact_exhaustive,5,True,1.25,7.16999638825655e-05,,4,False,False
bipartite_093,random_bipartite,reverse_delete_low_degree,12,15,4,exact_exhaustive,4,True,1.0,7.529999129474163e-05,,4,True,True
bipartite_093,random_bipartite,lifted_tscc_baker,12,15,4,exact_exhaustive,4,True,1.0,0.00028339994605630636,,4,True,True
bipartite_094,random_bipartite,closed_degree,13,20,4,exact_exhaustive,5,True,1.25,5.630002124235034e-05,,4,False,False
bipartite_094,random_bipartite,low_degree_witness,13,20,4,exact_exhaustive,4,True,1.0,4.850002005696297e-05,,4,True,True
bipartite_094,random_bipartite,medium_degree_witness,13,20,4,exact_exhaustive,4,True,1.0,5.0600036047399044e-05,,4,True,True
bipartite_094,random_bipartite,order_ownership_late,13,20,4,exact_exhaustive,5,True,1.25,5.989999044686556e-05,,4,False,False
bipartite_094,random_bipartite,order_ownership_early,13,20,4,exact_exhaustive,5,True,1.25,5.229999078437686e-05,,4,False,False
bipartite_094,random_bipartite,seed_and_complete,13,20,4,exact_exhaustive,4,True,1.0,0.0004535000189207494,,4,True,True
bipartite_094,random_bipartite,salvador_auxiliary,13,20,4,exact_exhaustive,4,True,1.0,0.0009666999685578048,,4,True,True
bipartite_094,random_bipartite,reverse_delete_input,13,20,4,exact_exhaustive,7,True,1.75,4.4199987314641476e-05,,4,False,False
bipartite_094,random_bipartite,reverse_delete_reverse,13,20,4,exact_exhaustive,7,True,1.75,4.280003486201167e-05,,4,False,False
bipartite_094,random_bipartite,reverse_delete_high_degree,13,20,4,exact_exhaustive,6,True,1.5,5.360000068321824e-05,,4,False,False
bipartite_094,random_bipartite,reverse_delete_low_degree,13,20,4,exact_exhaustive,4,True,1.0,4.6200002543628216e-05,,4,True,True
bipartite_094,random_bipartite,lifted_tscc_baker,13,20,4,exact_exhaustive,5,True,1.25,0.0002259000320918858,,4,False,False
bipartite_095,random_bipartite,closed_degree,10,4,6,exact_exhaustive,6,True,1.0,2.3900007363408804e-05,,6,True,True
bipartite_095,random_bipartite,low_degree_witness,10,4,6,exact_exhaustive,6,True,1.0,2.589996438473463e-05,,6,True,True
bipartite_095,random_bipartite,medium_degree_witness,10,4,6,exact_exhaustive,6,True,1.0,2.729997504502535e-05,,6,True,True
bipartite_095,random_bipartite,order_ownership_late,10,4,6,exact_exhaustive,4,False,,1.899997005239129e-05,,6,False,False
bipartite_095,random_bipartite,order_ownership_early,10,4,6,exact_exhaustive,4,False,,1.5900004655122757e-05,,6,False,False
bipartite_095,random_bipartite,seed_and_complete,10,4,6,exact_exhaustive,6,True,1.0,3.5699980799108744e-05,,6,True,True
bipartite_095,random_bipartite,salvador_auxiliary,10,4,6,exact_exhaustive,6,True,1.0,0.0003931000246666372,,6,True,True
bipartite_095,random_bipartite,reverse_delete_input,10,4,6,exact_exhaustive,8,True,1.3333333333333333,4.39999857917428e-05,,6,False,False
bipartite_095,random_bipartite,reverse_delete_reverse,10,4,6,exact_exhaustive,6,True,1.0,4.010001430287957e-05,,6,True,True
bipartite_095,random_bipartite,reverse_delete_high_degree,10,4,6,exact_exhaustive,8,True,1.3333333333333333,5.0900038331747055e-05,,6,False,False
bipartite_095,random_bipartite,reverse_delete_low_degree,10,4,6,exact_exhaustive,6,True,1.0,4.439998883754015e-05,,6,True,True
bipartite_095,random_bipartite,lifted_tscc_baker,10,4,6,exact_exhaustive,6,True,1.0,0.00014240003656595945,,6,True,True
bipartite_096,random_bipartite,closed_degree,11,4,7,exact_exhaustive,7,True,1.0,4.8799964133650064e-05,,7,True,True
bipartite_096,random_bipartite,low_degree_witness,11,4,7,exact_exhaustive,7,True,1.0,3.5400036722421646e-05,,7,True,True
bipartite_096,random_bipartite,medium_degree_witness,11,4,7,exact_exhaustive,7,True,1.0,3.689998993650079e-05,,7,True,True
bipartite_096,random_bipartite,order_ownership_late,11,4,7,exact_exhaustive,4,False,,2.2899999748915434e-05,,7,False,False
bipartite_096,random_bipartite,order_ownership_early,11,4,7,exact_exhaustive,4,False,,1.8700025975704193e-05,,7,False,False
bipartite_096,random_bipartite,seed_and_complete,11,4,7,exact_exhaustive,7,True,1.0,0.0004799999878741801,,7,True,True
bipartite_096,random_bipartite,salvador_auxiliary,11,4,7,exact_exhaustive,7,True,1.0,0.0006270000012591481,,7,True,True
bipartite_096,random_bipartite,reverse_delete_input,11,4,7,exact_exhaustive,8,True,1.1428571428571428,4.999997327104211e-05,,7,False,False
bipartite_096,random_bipartite,reverse_delete_reverse,11,4,7,exact_exhaustive,7,True,1.0,4.640000406652689e-05,,7,True,True
bipartite_096,random_bipartite,reverse_delete_high_degree,11,4,7,exact_exhaustive,8,True,1.1428571428571428,4.9600028432905674e-05,,7,False,False
bipartite_096,random_bipartite,reverse_delete_low_degree,11,4,7,exact_exhaustive,7,True,1.0,5.069997860118747e-05,,7,True,True
bipartite_096,random_bipartite,lifted_tscc_baker,11,4,7,exact_exhaustive,7,True,1.0,0.00017389998538419604,,7,True,True
bipartite_097,random_bipartite,closed_degree,12,11,5,exact_exhaustive,5,True,1.0,5.749997217208147e-05,,5,True,True
bipartite_097,random_bipartite,low_degree_witness,12,11,5,exact_exhaustive,6,True,1.2,5.6200020480901e-05,,5,False,False
bipartite_097,random_bipartite,medium_degree_witness,12,11,5,exact_exhaustive,6,True,1.2,5.889998283237219e-05,,5,False,False
bipartite_097,random_bipartite,order_ownership_late,12,11,5,exact_exhaustive,6,True,1.2,5.6999968364834785e-05,,5,False,False
bipartite_097,random_bipartite,order_ownership_early,12,11,5,exact_exhaustive,6,True,1.2,5.2499992307275534e-05,,5,False,False
bipartite_097,random_bipartite,seed_and_complete,12,11,5,exact_exhaustive,5,True,1.0,0.0004160000244155526,,5,True,True
bipartite_097,random_bipartite,salvador_auxiliary,12,11,5,exact_exhaustive,5,True,1.0,0.0006193000008352101,,5,True,True
bipartite_097,random_bipartite,reverse_delete_input,12,11,5,exact_exhaustive,7,True,1.4,3.470003139227629e-05,,5,False,False
bipartite_097,random_bipartite,reverse_delete_reverse,12,11,5,exact_exhaustive,7,True,1.4,3.5100034438073635e-05,,5,False,False
bipartite_097,random_bipartite,reverse_delete_high_degree,12,11,5,exact_exhaustive,7,True,1.4,4.1700026486068964e-05,,5,False,False
bipartite_097,random_bipartite,reverse_delete_low_degree,12,11,5,exact_exhaustive,5,True,1.0,4.120002267882228e-05,,5,True,True
bipartite_097,random_bipartite,lifted_tscc_baker,12,11,5,exact_exhaustive,5,True,1.0,0.00012690003495663404,,5,True,True
bipartite_098,random_bipartite,closed_degree,13,11,5,exact_exhaustive,5,True,1.0,4.4199987314641476e-05,,5,True,True
bipartite_098,random_bipartite,low_degree_witness,13,11,5,exact_exhaustive,5,True,1.0,4.610000178217888e-05,,5,True,True
bipartite_098,random_bipartite,medium_degree_witness,13,11,5,exact_exhaustive,5,True,1.0,4.669994814321399e-05,,5,True,True
bipartite_098,random_bipartite,order_ownership_late,13,11,5,exact_exhaustive,5,True,1.0,5.029997555539012e-05,,5,True,True
bipartite_098,random_bipartite,order_ownership_early,13,11,5,exact_exhaustive,5,True,1.0,4.959997022524476e-05,,5,True,True
bipartite_098,random_bipartite,seed_and_complete,13,11,5,exact_exhaustive,5,True,1.0,0.0007648000027984381,,5,True,True
bipartite_098,random_bipartite,salvador_auxiliary,13,11,5,exact_exhaustive,5,True,1.0,0.0010611999896354973,,5,True,True
bipartite_098,random_bipartite,reverse_delete_input,13,11,5,exact_exhaustive,7,True,1.4,6.779999239370227e-05,,5,False,False
bipartite_098,random_bipartite,reverse_delete_reverse,13,11,5,exact_exhaustive,7,True,1.4,9.280000813305378e-05,,5,False,False
bipartite_098,random_bipartite,reverse_delete_high_degree,13,11,5,exact_exhaustive,8,True,1.6,8.769996929913759e-05,,5,False,False
bipartite_098,random_bipartite,reverse_delete_low_degree,13,11,5,exact_exhaustive,6,True,1.2,8.510000770911574e-05,,5,False,False
bipartite_098,random_bipartite,lifted_tscc_baker,13,11,5,exact_exhaustive,5,True,1.0,0.0002704000216908753,,5,True,True
bipartite_099,random_bipartite,closed_degree,14,26,3,exact_exhaustive,4,True,1.3333333333333333,8.690002141520381e-05,,3,False,False
bipartite_099,random_bipartite,low_degree_witness,14,26,3,exact_exhaustive,4,True,1.3333333333333333,6.140000186860561e-05,,3,False,False
bipartite_099,random_bipartite,medium_degree_witness,14,26,3,exact_exhaustive,3,True,1.0,7.120001828297973e-05,,3,True,True
bipartite_099,random_bipartite,order_ownership_late,14,26,3,exact_exhaustive,4,True,1.3333333333333333,6.529997335746884e-05,,3,False,False
bipartite_099,random_bipartite,order_ownership_early,14,26,3,exact_exhaustive,4,True,1.3333333333333333,6.739998934790492e-05,,3,False,False
bipartite_099,random_bipartite,seed_and_complete,14,26,3,exact_exhaustive,3,True,1.0,0.0007183999987319112,,3,True,True
bipartite_099,random_bipartite,salvador_auxiliary,14,26,3,exact_exhaustive,4,True,1.3333333333333333,0.0010594999766908586,,3,False,False
bipartite_099,random_bipartite,reverse_delete_input,14,26,3,exact_exhaustive,7,True,2.3333333333333335,4.740001168102026e-05,,3,False,False
bipartite_099,random_bipartite,reverse_delete_reverse,14,26,3,exact_exhaustive,7,True,2.3333333333333335,5.180004518479109e-05,,3,False,False
bipartite_099,random_bipartite,reverse_delete_high_degree,14,26,3,exact_exhaustive,4,True,1.3333333333333333,5.520001286640763e-05,,3,False,False
bipartite_099,random_bipartite,reverse_delete_low_degree,14,26,3,exact_exhaustive,3,True,1.0,5.400000372901559e-05,,3,True,True
bipartite_099,random_bipartite,lifted_tscc_baker,14,26,3,exact_exhaustive,4,True,1.3333333333333333,0.00021850003395229578,,3,False,False
bipartite_100,random_bipartite,closed_degree,6,4,2,exact_exhaustive,2,True,1.0,8.460000390186906e-05,,2,True,True
bipartite_100,random_bipartite,low_degree_witness,6,4,2,exact_exhaustive,2,True,1.0,4.980002995580435e-05,,2,True,True
bipartite_100,random_bipartite,medium_degree_witness,6,4,2,exact_exhaustive,2,True,1.0,4.5900000259280205e-05,,2,True,True
bipartite_100,random_bipartite,order_ownership_late,6,4,2,exact_exhaustive,0,False,,3.1400006264448166e-05,,2,False,False
bipartite_100,random_bipartite,order_ownership_early,6,4,2,exact_exhaustive,0,False,,2.1899992134422064e-05,,2,False,False
bipartite_100,random_bipartite,seed_and_complete,6,4,2,exact_exhaustive,2,True,1.0,5.2499992307275534e-05,,2,True,True
bipartite_100,random_bipartite,salvador_auxiliary,6,4,2,exact_exhaustive,2,True,1.0,0.0007634999928995967,,2,True,True
bipartite_100,random_bipartite,reverse_delete_input,6,4,2,exact_exhaustive,3,True,1.5,4.2899977415800095e-05,,2,False,False
bipartite_100,random_bipartite,reverse_delete_reverse,6,4,2,exact_exhaustive,3,True,1.5,3.9700011257082224e-05,,2,False,False
bipartite_100,random_bipartite,reverse_delete_high_degree,6,4,2,exact_exhaustive,4,True,2.0,4.9200025387108326e-05,,2,False,False
bipartite_100,random_bipartite,reverse_delete_low_degree,6,4,2,exact_exhaustive,2,True,1.0,4.499999340623617e-05,,2,True,True
bipartite_100,random_bipartite,lifted_tscc_baker,6,4,2,exact_exhaustive,2,True,1.0,0.00019210000755265355,,2,True,True
bipartite_101,random_bipartite,closed_degree,7,10,2,exact_exhaustive,2,True,1.0,2.9399991035461426e-05,,2,True,True
bipartite_101,random_bipartite,low_degree_witness,7,10,2,exact_exhaustive,3,True,1.5,5.500001134350896e-05,,2,False,False
bipartite_101,random_bipartite,medium_degree_witness,7,10,2,exact_exhaustive,3,True,1.5,5.6500022765249014e-05,,2,False,False
bipartite_101,random_bipartite,order_ownership_late,7,10,2,exact_exhaustive,2,True,1.0,4.010001430287957e-05,,2,True,True
bipartite_101,random_bipartite,order_ownership_early,7,10,2,exact_exhaustive,2,True,1.0,4.139996599406004e-05,,2,True,True
bipartite_101,random_bipartite,seed_and_complete,7,10,2,exact_exhaustive,2,True,1.0,6.089999806135893e-05,,2,True,True
bipartite_101,random_bipartite,salvador_auxiliary,7,10,2,exact_exhaustive,2,True,1.0,0.0005668000085279346,,2,True,True
bipartite_101,random_bipartite,reverse_delete_input,7,10,2,exact_exhaustive,3,True,1.5,2.7800037059932947e-05,,2,False,False
bipartite_101,random_bipartite,reverse_delete_reverse,7,10,2,exact_exhaustive,4,True,2.0,2.840004162862897e-05,,2,False,False
bipartite_101,random_bipartite,reverse_delete_high_degree,7,10,2,exact_exhaustive,2,True,1.0,3.320001997053623e-05,,2,True,True
bipartite_101,random_bipartite,reverse_delete_low_degree,7,10,2,exact_exhaustive,3,True,1.5,3.0199997127056122e-05,,2,False,False
bipartite_101,random_bipartite,lifted_tscc_baker,7,10,2,exact_exhaustive,3,True,1.5,0.00016850000247359276,,2,False,False
bipartite_102,random_bipartite,closed_degree,8,2,6,exact_exhaustive,6,True,1.0,1.9799976143985987e-05,,6,True,True
bipartite_102,random_bipartite,low_degree_witness,8,2,6,exact_exhaustive,6,True,1.0,1.999997766688466e-05,,6,True,True
bipartite_102,random_bipartite,medium_degree_witness,8,2,6,exact_exhaustive,6,True,1.0,2.2000051103532314e-05,,6,True,True
bipartite_102,random_bipartite,order_ownership_late,8,2,6,exact_exhaustive,5,False,,1.750001683831215e-05,,6,False,False
bipartite_102,random_bipartite,order_ownership_early,8,2,6,exact_exhaustive,5,False,,1.4400051441043615e-05,,6,False,False
bipartite_102,random_bipartite,seed_and_complete,8,2,6,exact_exhaustive,6,True,1.0,2.540001878514886e-05,,6,True,True
bipartite_102,random_bipartite,salvador_auxiliary,8,2,6,exact_exhaustive,6,True,1.0,0.00017850002041086555,,6,True,True
